STOP_ID;X;Y;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2
1002767;-58.4576226634911;-34.5684106631;PARADAS DE POSTE;ELCANO;2753;;
1005205;-58.4836478390855;-34.5684962589;PARADAS DE POSTE;NAHUEL HUAPI;4622;;
1004774;-58.4721821912293;-34.5685379798;PARADAS DE POSTE;OLAZABAL AV.;3716;ESTOMBA;
1006611;-58.5033167665874;-34.5685752400;PARADA NO OFICIAL;NUÑEZ;6016;;
14525;-58.4218533861769;-34.5685946583;;;;;
1004777;-58.4767651899261;-34.5686043640;PARADAS CON REFUGIO;MONROE;4157;HOLMBERG;PLAZA
1001673;-58.4218786690744;-34.5686808468;PARADAS CON REFUGIO;DORREGO AV.;;DEL LIBERTADOR AV.;FREYRE, MARCELINO E., CNEL. AV.
1002771;-58.4566686418872;-34.5686936865;PARADAS DE POSTE;PINO, VIRREY DEL;2808;;
1004778;-58.4769182910192;-34.5686955580;PARADAS CON REFUGIO;MONROE;4179;;
2162;-58.4702427099419;-34.5687017564;;;;;
1003211;-58.4580210276166;-34.5687040042;PARADAS DE POSTE;CRAMER AV.;1722;;
1002769;-58.4567465025745;-34.5687392453;PARADAS DE POSTE;PINO, VIRREY DEL;2832;CRAMER AV.;VIDAL
2170;-58.4910355191107;-34.5688256781;;;;;
2171;-58.4370189722431;-34.5688338010;;;;;
20769;-58.4472262091748;-34.5688609742;;;;;
1005137;-58.4758132413543;-34.5689340291;PARADA NO OFICIAL;PLAZA;2412;;
2182;-58.5042122434540;-34.5689593791;;;;;
20770;-58.4467630017937;-34.5689919915;;;;;
1003231;-58.4889280396489;-34.5690179890;PARADAS CON REFUGIO;CONGRESO AV.;4979;DIAZ COLODRERO;PACHECO
1005215;-58.4940533810163;-34.5690385390;PARADAS DE POSTE;BUCARELLI;3197;;
1002422;-58.4621893832169;-34.5690604684;PARADAS DE POSTE;FREIRE, RAMON, CAP. GRAL.;1845;;
1003230;-58.4890910988166;-34.5691069528;PARADAS DE POSTE;CONGRESO AV.;4999;DIAZ COLODRERO;PACHECO
2195;-58.4638792841980;-34.5691393971;;;;;
2197;-58.4316744940715;-34.5691575033;;;;;
20789;-58.4463801333485;-34.5691795974;;;;;
1002045;-58.4455163374919;-34.5692689299;PARADA NO OFICIAL;GARCIA, TEODORO;2385;;
2206;-58.4872758620681;-34.5693022882;;;;;
2209;-58.4365654657640;-34.5693281628;;;;;
1003229;-58.4895191637637;-34.5693509601;PARADAS DE POSTE;CONGRESO AV.;5021;DIAZ COLODRERO;CAPDEVILA
1001901;-58.4097301620821;-34.5693649217;PARADAS CON REFUGIO;SARMIENTO AV.;;ROLDAN, BELISARIO AV.;CASARES AV.
2217;-58.4921516964835;-34.5694167072;;;;;
2220;-58.4668149857665;-34.5694296277;;;;;
1002043;-58.4443461285957;-34.5695035868;PARADAS DE POSTE;LACROZE, FEDERICO AV.;2364;;
2225;-58.4577095671725;-34.5695264303;;;;;
1005907;-58.5102619627072;-34.5698390595;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;5225;;
14536;-58.4202009597934;-34.5699669001;;;;;
2252;-58.5063383786712;-34.5699727660;;;;;
1001914;-58.3991196085346;-34.5699810172;PARADAS CON REFUGIO;OBLIGADO RAFAEL, AV.COSTANERA;1420;SARMIENTO AV.;SALGUERO, JERONIMO
2251;-58.5090408290303;-34.5699974397;;;;;
2288;-58.4128363141180;-34.5700837669;;;;;
20771;-58.4444956007118;-34.5701007872;;;;;
1003201;-58.5087031256684;-34.5701257351;PARADAS DE POSTE;DE LOS CONSTITUYENTES AV.;6285;;
2265;-58.4704160110981;-34.5701502591;;;;;
1004773;-58.4748482821504;-34.5701555363;PARADAS DE POSTE;OLAZABAL AV.;4012;;
1004611;-58.5087195054835;-34.5701954892;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;6270;REPUBLICA DE SAN MARINO;PAZ, GRAL. AV.
1006632;-58.4788650221906;-34.5701961106;PARADAS DE POSTE;ACHA, MARIANO, GRAL.;2485;;
1003226;-58.4911533943327;-34.5702251588;PARADAS CON REFUGIO;CONGRESO AV.;5185;TRIUNVIRATO AV.;CAPDEVILA
1002423;-58.4633261142062;-34.5702259247;PARADAS DE POSTE;LA PAMPA;3320;SUPERI;CONDE
1005073;-58.4915872253155;-34.5702626293;PARADA NO OFICIAL;TRIUNVIRATO AV.;5312;;QUESADA
1004612;-58.5085909756368;-34.5702747088;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;6258;REPUBLICA DE SAN MARINO;PAZ, GRAL. AV.
2277;-58.4658377294377;-34.5702931448;;;;;
1003203;-58.5083366390996;-34.5703516191;PARADAS DE POSTE;DE LOS CONSTITUYENTES AV.;6253;;
1004613;-58.5084624455473;-34.5703539283;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;6246;REPUBLICA DE SAN MARINO;PAZ, GRAL. AV.
1002290;-58.4357127953672;-34.5703734349;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;710;;
1002357;-58.4450293864593;-34.5703760382;PARADAS CON REFUGIO;LACROZE, FEDERICO AV.;2416;ZAPATA;CABILDO AV.
1002438;-58.4586365510480;-34.5703781778;PARADAS DE POSTE;DE LOS INCAS AV.;3093;CRAMER;ZAPIOLA
2282;-58.5045349432013;-34.5703831333;;;;;
2284;-58.4913921909980;-34.5704151707;;;;;
1002289;-58.4356630814704;-34.5704276213;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;738;MATIENZO, BENJAMIN, TENIENTE;NEWBERY, JORGE
1004614;-58.5083339152140;-34.5704331476;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;6234;ALVAREZ PRADO, MANUEL;PAZ, GRAL. AV.
1002077;-58.4356240205133;-34.5704701962;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;760;NEWBERY, JORGE;MATIENZO, BENJAMIN, TENIENTE
1006638;-58.4801024610352;-34.5705177298;PARADAS DE POSTE;LUGONES;2506;;
1001785;-58.4590682384232;-34.5705180510;PARADAS DE POSTE;ZAPIOLA;1646;PINO, VIRREY DEL;DE LOS INCAS AV.
2287;-58.4133510548410;-34.5705196991;;;;;
473;-58.4587940806495;-34.5705805295;;;;;
2294;-58.4896351698493;-34.5705980437;;;;;
1001980;-58.4352805436268;-34.5706131626;PARADA NO OFICIAL;CAMPOS, LUIS M. AV.;653;;
1003223;-58.4916507734827;-34.5706263805;PARADAS DE POSTE;CONGRESO AV.;5218;;
1003225;-58.4916507734827;-34.5706263805;PARADAS DE POSTE;CONGRESO AV.;5218;;
2307;-58.4879434336395;-34.5707525668;;;;;
2495;-58.4241034608220;-34.5707863302;;;;;
1005210;-58.4877720531598;-34.5708518668;PARADA NO OFICIAL;DIAZ COLODRERO;2785;;
1002445;-58.4638729891360;-34.5708707137;PARADAS DE POSTE;SUPERI;1789;PINO, VIRREY DEL;LA PAMPA
20772;-58.4430448924825;-34.5709273553;;;;;
2322;-58.4839195982597;-34.5710004559;;;;;
2323;-58.4925252507596;-34.5710094318;;;;;
1003221;-58.4927735005196;-34.5710630258;PARADA NO OFICIAL;CONGRESO AV.;5319;AGUAS BUENAS;BUCARELLI
1002440;-58.4581642363573;-34.5710740583;PARADAS DE POSTE;ELCANO AV.;3008;FREIRE, RAMON, CAP. GRAL.;ZAPIOLA
2328;-58.4466976187984;-34.5711090729;;;;;
2329;-58.4349177277972;-34.5711097069;;;;;
2350;-58.4115027597123;-34.5711241752;;;;;
1003222;-58.4927077479958;-34.5711817177;PARADAS DE POSTE;CONGRESO AV.;5312;AGUAS BUENAS;BUCARELLI
2338;-58.4620832228463;-34.5712163925;;;;;
2339;-58.4907655891957;-34.5712188017;;;;;
1002358;-58.4457226596711;-34.5712411199;PARADAS CON REFUGIO;LACROZE, FEDERICO AV.;2487;ZAPATA;CIUDAD DE LA PAZ
1004772;-58.4766867669728;-34.5712547692;PARADAS DE POSTE;OLAZABAL AV.;4206;;ACHA, MARIANO, GRAL.
1001672;-58.4229547328611;-34.5712609003;PARADAS CON REFUGIO;DEL LIBERTADOR AV.;;ISABEL, INFANTA AV.;DORREGO AV.
1002434;-58.4595576796332;-34.5712725477;PARADA NO OFICIAL;DE LOS INCAS AV.;3187;;
20773;-58.4422402991584;-34.5713305367;;;;;
2351;-58.4118645358994;-34.5713688439;;;;;
2352;-58.5066750861060;-34.5714054533;;;;;
2356;-58.4678777933879;-34.5714677739;;;;;
1004781;-58.4816122736387;-34.5714751713;PARADAS CON REFUGIO;MONROE;4685;;
1004783;-58.4816122736387;-34.5714751713;PARADAS CON REFUGIO;MONROE;4685;;
2362;-58.4936503219792;-34.5715994588;;;;;
1001329;-58.4252638331879;-34.5716848986;PARADAS CON REFUGIO;DORREGO AV.;;DEL LIBERTADOR AV.;CERVIÑO AV.
2371;-58.4896949573448;-34.5717149095;;;;;
15962;-58.5105368074378;-34.5718130353;;;;;
20774;-58.4412040781638;-34.5718143350;;;;;
2474;-58.4217412963943;-34.5718227882;;;;;
1001759;-58.4589028387773;-34.5718793409;PARADA NO OFICIAL;FREIRE, RAMON, CAP. GRAL.;1555;ELCANO AV.;AVILES, VIRREY
1002295;-58.4341549204360;-34.5719091811;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;510;;ORTEGA Y GASSET
1002356;-58.4459045933250;-34.5719129887;PARADAS DE POSTE;LACROZE, FEDERICO AV.;2520;AMENABAR;CIUDAD DE LA PAZ
1001358;-58.4235927644432;-34.5719179121;PARADAS CON REFUGIO;BULLRICH, INT. AV.;;CERVIÑO AV.;DEL LIBERTADOR AV.
1006633;-58.4773373626700;-34.5719202820;PARADA NO OFICIAL;ACHA, MARIANO, GRAL.;2271;;
15906;-58.5104706752407;-34.5719444979;;;;;
1002387;-58.4562033514122;-34.5719611198;PARADAS CON REFUGIO;ZAPIOLA;1406;AVILES, VIRREY;OLAGUER Y FELIU, VIRREY
2386;-58.4901612649293;-34.5719706616;;;;;
2396;-58.4688405871916;-34.5720116963;;;;;
14317;-58.5099821503566;-34.5720211862;;;;;
1006637;-58.4786952220970;-34.5720975587;PARADAS DE POSTE;LUGONES;2316;;
2615;-58.3952058187326;-34.5721906643;;;;;
1006895;-58.3951853928290;-34.5721969551;PARADAS CON REFUGIO;OBLIGADO RAFAEL, AV.COSTANERA;1210;OBLIGADO RAFAEL, AV.COSTANERA;CASTILLO, RAMON S., PRES. AV.
1001971;-58.4337452162948;-34.5722198946;PARADA NO OFICIAL;CAMPOS, LUIS M. AV.;449;;
1004615;-58.5052925310843;-34.5722491794;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;6000;;
1002300;-58.4336499239311;-34.5723197634;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;450;;
20775;-58.4402531609049;-34.5723384714;;;;;
1003219;-58.4949320648706;-34.5723477057;PARADAS DE POSTE;CONGRESO AV.;5512;BURELA;ALTOLAGUIRRE
1002433;-58.4606886332506;-34.5723719916;PARADAS DE POSTE;DE LOS INCAS AV.;3295;;
1003209;-58.5047965236740;-34.5723812043;PARADAS DE POSTE;DE LOS CONSTITUYENTES AV.;5981;ESTADO PLURINACIONAL DE BOLIVIA;TAMBORINI, JOSE PASCUAL
1005211;-58.4865379345521;-34.5723850696;PARADA NO OFICIAL;DIAZ COLODRERO;2593;CULLEN;CULLEN
1004771;-58.4787075818852;-34.5724404862;PARADAS DE POSTE;OLAZABAL AV.;4418;DONADO;MILLER
1005212;-58.4864792844269;-34.5724581023;PARADAS DE POSTE;DIAZ COLODRERO;2585;;ROOSEVELT FRANKLIN D.
2434;-58.4912673517239;-34.5725770534;;;;;
1001660;-58.4270379149497;-34.5726649123;PARADAS CON REFUGIO;DORREGO AV.;;DEL LIBERTADOR AV.;CERVIÑO AV.
1004220;-58.5092260385106;-34.5727044706;PARADAS CON REFUGIO;EL GAUCHO;6198;SEMIZA BENIMIANO;BOLIVIA
2442;-58.4895587170097;-34.5727202644;;;;;
2443;-58.4816380217987;-34.5727473147;;;;;
1004219;-58.5090623713051;-34.5727795119;PARADAS CON REFUGIO;ESTADO PLURINACIONAL DE BOLIVIA;6174;ESTRELLA FEDERAL;EL GAUCHO
2447;-58.5041959348196;-34.5728051840;;;;;
1005133;-58.4814343934309;-34.5728168179;PARADAS CON REFUGIO;ALVAREZ THOMAS AV.;2991;OLAZABAL AV.;BLANCO ENCALADA
1005099;-58.4878637751402;-34.5728223315;PARADAS DE POSTE;CULLEN;5091;;
1002386;-58.4545484160574;-34.5729005045;PARADAS DE POSTE;ZAPIOLA;1212;ARREDONDO, VIRREY;LORETO, VIRREY
1001661;-58.4199060684470;-34.5729129104;PARADAS DE POSTE;DEL LIBERTADOR AV.;3640;BUSCHIAZZO, JUAN A.;FRAY JUSTO SANTAMARIA DE ORO
1001671;-58.4132103341010;-34.5729169856;PARADAS CON REFUGIO;SARMIENTO AV.;;BERRO, ADOLFO AV.;DEL LIBERTADOR AV.
2547;-58.4192044767042;-34.5729714668;;;;;
2456;-58.4880621971140;-34.5729802435;;;;;
2463;-58.4861049145077;-34.5730420455;;;;;
1002302;-58.4331492136326;-34.5730818552;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;372;;
2470;-58.4842322561120;-34.5730926741;;;;;
1000792;-58.4386767579233;-34.5731154416;PARADAS CON REFUGIO;CABILDO AV.;275;DUMONT, SANTOS;MAURE
1001760;-58.4566334497433;-34.5731243316;PARADA NO OFICIAL;FREIRE, RAMON, CAP. GRAL.;1391;ARREDONDO, VIRREY;OLAGUER Y FELIU, VIRREY
1005052;-58.4879874491992;-34.5731583832;PARADAS DE POSTE;TRIUNVIRATO AV.;4894;CULLEN;ROOSEVELT FRANKLIN D.
1004213;-58.5104342367667;-34.5731658408;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;;PARRAVICINI, FLORENCIO;O'CONNOR, ELSA
1004784;-58.4845578210623;-34.5732020334;PARADAS CON REFUGIO;MONROE;4925;;
2480;-58.4595336618355;-34.5732217207;;;;;
1004617;-58.5036035313885;-34.5732321507;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;5846;LARSEN;EZEIZA
1005054;-58.4878899711413;-34.5732341723;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4884;CULLEN;ROOSEVELT FRANKLIN D.
1004616;-58.5035824931345;-34.5732447186;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;5844;ALBARELLOS AV.;EZEIZA
1002431;-58.4615966987820;-34.5732505679;PARADAS DE POSTE;DE LOS INCAS AV.;3371;;
1005057;-58.4878049681163;-34.5733002620;PARADAS DE POSTE;TRIUNVIRATO AV.;4848;CULLEN;ROOSEVELT FRANKLIN D.
2487;-58.4660374144441;-34.5733358759;;;;;
2489;-58.5050850732740;-34.5733397604;;;;;
1004212;-58.5105335772041;-34.5733414274;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;;O'CONNOR, ELSA;PARRAVICINI, FLORENCIO
1005060;-58.4876783780801;-34.5733986851;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4842;CULLEN;ROOSEVELT FRANKLIN D.
1004785;-58.4848959901707;-34.5734013086;PARADAS CON REFUGIO;MONROE;4947;;
1005102;-58.4871208536947;-34.5734487181;PARADAS DE POSTE;ROOSEVELT FRANKLIN D. AV.;5085;;
1002426;-58.4614836596989;-34.5734797395;PARADAS DE POSTE;SUPERI;1499;;
1001906;-58.4090351622223;-34.5734850190;PARADAS CON REFUGIO;FIGUEROA ALCORTA, PRES. AV.;;SARMIENTO AV.;CASARES AV.
1005064;-58.4875575660586;-34.5734926156;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4820;;ROOSEVELT FRANKLIN D.
1002124;-58.4595331755797;-34.5734958028;PARADAS DE POSTE;ELCANO AV.;3218;SUPERI;CONDE
14556;-58.5029946052232;-34.5735179408;;;;;
1001770;-58.4589642617667;-34.5735495394;PARADAS DE POSTE;CONDE;1502;AVILES, VIRREY;ELCANO AV.
1004786;-58.4851533633026;-34.5735529714;PARADAS CON REFUGIO;MONROE;4973;;
1005908;-58.5119952537418;-34.5735575795;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;5315;;
2502;-58.4807877303469;-34.5735636757;;;;;
2503;-58.4307585207811;-34.5735741471;;;;;
1001967;-58.4323884313822;-34.5736378130;PARADA NO OFICIAL;CAMPOS, LUIS M. AV.;291;;
1004787;-58.4853376246982;-34.5736615508;PARADAS CON REFUGIO;MONROE;4985;;
1004770;-58.4810140561011;-34.5737745770;PARADAS DE POSTE;OLAZABAL AV.;4614;;
1001965;-58.4322225333350;-34.5738117553;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;267;CLAY;AREVALO
1006636;-58.4771710529357;-34.5738204449;PARADAS DE POSTE;LUGONES;2124;;
2529;-58.4917740689516;-34.5739357242;;;;;
1005098;-58.4898973454895;-34.5739421168;PARADAS DE POSTE;CULLEN;5295;;
1001325;-58.4199510900760;-34.5739651988;PARADAS DE POSTE;FRAY JUSTO SANTAMARIA DE ORO;3012;DEL LIBERTADOR AV.;SEGUI, JUAN FRANCISCO
1002301;-58.4323099943720;-34.5739659475;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;260;AREVALO;CLAY
1002304;-58.4323099943720;-34.5739659475;PARADAS DE POSTE;CAMPOS, LUIS M. AV.;250;;
2525;-58.4299273863830;-34.5739904843;;;;;
2532;-58.4551048986770;-34.5739993755;;;;;
2533;-58.4671899199608;-34.5740024871;;;;;
1004643;-58.4724380255313;-34.5740125263;PARADAS DE POSTE;SUCRE, ANTONIO JOSE DE, MCAL.;4187;;
1001769;-58.4579065098865;-34.5740580721;PARADAS DE POSTE;CONDE;1408;AVILES, VIRREY;OLAGUER Y FELIU, VIRREY
14561;-58.5022835074295;-34.5740610839;;;;;
2540;-58.4900624272137;-34.5740785203;;;;;
1001757;-58.4521740007320;-34.5740792562;PARADAS DE POSTE;ZAPIOLA;1012;CESPEDES;ZABALA
617;-58.5109582112455;-34.5741146772;;;;;
2546;-58.4319880926574;-34.5741434305;;;;;
1004640;-58.4701858145799;-34.5741660410;PARADAS DE POSTE;LA PAMPA;4020;;
16044;-58.4166197226402;-34.5741748341;;;;;
1001956;-58.4327951858337;-34.5741903521;PARADA NO OFICIAL;DORREGO AV.;2720;;
1004218;-58.5099113146933;-34.5741984105;PARADAS CON REFUGIO;EL GAUCHO;6054;CONDARCO;CONDARCO
580;-58.3895081106831;-34.5742151412;;;;;
2553;-58.5042462086840;-34.5742567076;;;;;
2552;-58.4883220131783;-34.5742589761;;;;;
1005135;-58.4795070148314;-34.5742688585;PARADAS CON REFUGIO;ALVAREZ THOMAS AV.;2795;SUCRE, ANTONIO JOSE DE, MCAL.;JURAMENTO
1005029;-58.4898093545635;-34.5742950659;PARADAS DE POSTE;BUCARELLI;2583;;CULLEN
14565;-58.4317541297996;-34.5743540846;;;;;
1001963;-58.4323652984725;-34.5743806693;PARADAS DE POSTE;DORREGO AV.;2753;MARCHI, MARIA CATALINA;CAMPOS, LUIS M. AV.
14566;-58.4344282411967;-34.5744491035;;;;;
2566;-58.4217344562370;-34.5744855755;;;;;
1004217;-58.5099940276288;-34.5744879977;PARADAS CON REFUGIO;EL GAUCHO;5912;ESTRELLA FEDERAL;EZEIZA
2570;-58.4315813184697;-34.5745096811;;;;;
2574;-58.4148786027646;-34.5745373802;;;;;
1001326;-58.4251009399893;-34.5745384664;PARADAS CON REFUGIO;CERVIÑO AV.;;DORREGO AV.;BULLRICH, INT. AV.
1006634;-58.4750075105515;-34.5745495765;PARADAS DE POSTE;ACHA, MARIANO, GRAL.;1981;;
2576;-58.4249874541523;-34.5745562043;;;;;
1001961;-58.4345534204771;-34.5745735299;PARADAS DE POSTE;DORREGO AV.;2597;;ANCON
1004214;-58.5111112374229;-34.5745766623;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;;TERRADA;CAFRUNE
1001958;-58.4347542539148;-34.5745979185;PARADAS DE POSTE;DORREGO AV.;;ANCON;SANTA FE AV.
2597;-58.5014757159150;-34.5746844682;;;;;
2584;-58.4450016568791;-34.5747100492;;;;;
2586;-58.4995826700499;-34.5747101968;;;;;
1005051;-58.4859577052681;-34.5747334819;PARADAS DE POSTE;TRIUNVIRATO AV.;4636;CULLEN;MONROE AV.
2632;-58.4313108150741;-34.5747532137;;;;;
2580;-58.4828912395706;-34.5747794417;;;;;
1005050;-58.4858390723352;-34.5748048020;PARADAS DE POSTE;TRIUNVIRATO AV.;4630;BLANCO ENCALADA;MONROE AV.
1001908;-58.4069538376375;-34.5748372722;PARADAS CON REFUGIO;FIGUEROA ALCORTA, PRES. AV.;3707;SCALABRINI ORTIZ, RAUL AV.;CASARES AV.
1004789;-58.4874635620686;-34.5748615529;PARADAS CON REFUGIO;MONROE;5187;;
1005048;-58.4857395803777;-34.5748646147;PARADAS DE POSTE;TRIUNVIRATO AV.;4622;;MONROE AV.
1001768;-58.4561152902954;-34.5749149588;PARADAS DE POSTE;CONDE;1212;LORETO, VIRREY;ARREDONDO, VIRREY
1005047;-58.4856535785110;-34.5749163173;PARADAS DE POSTE;TRIUNVIRATO AV.;4612;BLANCO ENCALADA;MONROE AV.
1003217;-58.4998737874944;-34.5749381299;PARADAS CON REFUGIO;CONGRESO AV.;5940;;
1002415;-58.4635745649923;-34.5749414058;PARADA NO OFICIAL;FOREST AV.;1506;;
2606;-58.4633555686456;-34.5750083854;;;;;
2607;-58.4598500694020;-34.5750210305;;;;;
1001659;-58.4237788797025;-34.5750354160;PARADAS DE POSTE;CERVINO AV.;4714;SINCLAIR;BULLRICH, INT. AV.
2616;-58.3903856971329;-34.5750558424;;;;;
1001669;-58.4080121305259;-34.5750830604;PARADAS CON REFUGIO;CASARES AV.;;GELLY;CASTEX
1004730;-58.5051777292410;-34.5751071521;PARADAS DE POSTE;ARTIGAS, JOSE GERVASIO, GRAL.;5781;ESCOBAR;ALBARELLOS AV.
1004731;-58.5051777292410;-34.5751071521;PARADAS DE POSTE;ARTIGAS, JOSE GERVASIO, GRAL.;5781;;ALBARELLOS AV.
2617;-58.4939549949926;-34.5751311515;;;;;
1004644;-58.4743543532591;-34.5751312376;PARADAS DE POSTE;SUCRE, ANTONIO JOSE DE, MCAL.;4395;MILLER;DONADO
1005093;-58.4920797544978;-34.5751412373;PARADA NO OFICIAL;CULLEN;5497;ANDONAEGUI;ALTOLAGUIRRE
1004638;-58.4719626903672;-34.5751817495;PARADAS DE POSTE;LA PAMPA;4208;TRONADOR;HOLMBERG
1004618;-58.5009452367971;-34.5751836278;PARADAS DE POSTE;DE LOS CONSTITUYENTES AV.;5512;;
1004769;-58.4835834710056;-34.5752570767;PARADAS DE POSTE;OLAZABAL AV.;4854;;PACHECO
1003445;-58.4634076761328;-34.5752660314;PARADAS DE POSTE;DE LOS INCAS AV.;3554;;
16083;-58.3874777005536;-34.5753207334;;;;;
1004768;-58.4837616195791;-34.5753589694;PARADAS DE POSTE;OLAZABAL AV.;4878;TRIUNVIRATO AV.;PACHECO DE MELO, JOSE ANDRES
1005027;-58.5004669146229;-34.5753797681;PARADAS CON REFUGIO;DE LOS CONSTITUYENTES AV.;5491;;TALAVERA
2702;-58.4883359120267;-34.5754358541;;;;;
1005046;-58.4847221352302;-34.5754459679;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4516;;BLANCO ENCALADA
2639;-58.4905378989935;-34.5754749509;;;;;
1005030;-58.4881777027612;-34.5755585036;PARADAS DE POSTE;BUCARELLI;2395;;
1001103;-58.4155694524423;-34.5755660344;PARADAS CON REFUGIO;SARMIENTO AV.;;COLOMBIA AV.;DEL LIBERTADOR AV.
1001104;-58.4156684568073;-34.5755930346;PARADAS CON REFUGIO;SARMIENTO AV.;;COLOMBIA AV.;DEL LIBERTADOR AV.
2649;-58.5047893317815;-34.5756125649;;;;;
2650;-58.5065456703880;-34.5756138481;;;;;
1006635;-58.4755574852631;-34.5756401775;PARADA NO OFICIAL;LUGONES;1910;;
2655;-58.4598669915775;-34.5756471842;;;;;
1002371;-58.4456396097297;-34.5756818596;PARADA NO OFICIAL;CONESA;493;NEWBERY, JORGE;MAURE
1001149;-58.4211426301213;-34.5757046480;PARADAS DE POSTE;FRAY JUSTO SANTAMARIA DE ORO;2814;DEMARIA;CERVIÑO AV.
1001107;-58.4184183025777;-34.5757410213;PARADAS CON REFUGIO;COLOMBIA AV.;;CERVIÑO AV.;DEL LIBERTADOR AV.
1005045;-58.4838590192334;-34.5757578471;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4487;OLAZABAL AV.;MENDOZA
2716;-58.4131588327311;-34.5757967476;;;;;
1005044;-58.4837800881593;-34.5758106412;PARADAS CON REFUGIO;TRIUNVIRATO AV.;4479;OLAZABAL AV.;MENDOZA
2670;-58.4774282910832;-34.5758726761;;;;;
1001746;-58.4432622214390;-34.5758819329;PARADAS DE POSTE;CRAMER;316;MATIENZO, BENJAMIN, TENIENTE;NEWBERY, JORGE
601;-58.5117964856698;-34.5758899997;;;;;
1005031;-58.4878910342175;-34.5758946702;PARADAS DE POSTE;BUCARELLI;2347;;
2672;-58.4212123403703;-34.5759041916;;;;;
1002427;-58.4597974013206;-34.5759205826;PARADAS DE POSTE;ELCANO AV.;3424;;
1005136;-58.4771351084642;-34.5759963024;PARADAS CON REFUGIO;ALVAREZ THOMAS AV.;2587;MELIAN AV.;ECHEVERRIA
1001756;-58.4485654012180;-34.5760022882;PARADAS DE POSTE;ZAPIOLA;702;LACROZE, FEDERICO AV.;GARCIA, TEODORO
1003501;-58.4646065373761;-34.5760638859;PARADAS DE POSTE;HEREDIA;1491;;
2687;-58.4916287063713;-34.5760735959;;;;;
1001338;-58.4062436535754;-34.5760977305;PARADAS DE POSTE;GELLY;3508;SCALABRINI ORTIZ, RAUL AV.;CAVIA
1004791;-58.4895847362085;-34.5761002155;PARADAS DE POSTE;MONROE;5389;;BUCARELLI
2691;-58.4447279592909;-34.5761276749;;;;;
1003212;-58.5075798276314;-34.5761480874;PARADAS CON REFUGIO;ALBARELLOS AV.;2691;;
1001767;-58.4534568423440;-34.5761648969;PARADAS DE POSTE;CONDE;1008;CESPEDES;PEREZ, GREGORIA
1004646;-58.4777832849324;-34.5761704977;PARADAS DE POSTE;ECHEVERRIA;4733;ALVAREZ THOMAS AV.;COMBATIENTES DE MALVINAS AV.
1003510;-58.4735281786822;-34.5762180982;PARADAS DE POSTE;ACHA, MARIANO, GRAL.;1793;;
1004635;-58.4738419121439;-34.5762555914;PARADAS DE POSTE;LA PAMPA;4418;;ACHA, MARIANO, GRAL.
1004729;-58.5042756929680;-34.5762556320;PARADAS DE POSTE;ARTIGAS, JOSE GERVASIO, GRAL.;5616;;
1002307;-58.4297809674316;-34.5762566020;PARADAS CON REFUGIO;CAMPOS, LUIS M. AV.;52;PLAZA, VICTORINO DE LA, DR.;DRESCO, ARTURO ANTONIO
2701;-58.4876192568936;-34.5762762493;;;;;
2706;-58.5077003269015;-34.5762958510;;;;;
1002355;-58.4484113819673;-34.5763187730;PARADAS CON REFUGIO;LACROZE, FEDERICO AV.;3020;AMENABAR;FREIRE, RAMON, CAP. GRAL.
1004645;-58.4763903816002;-34.5763193617;PARADA NO OFICIAL;SUCRE, ANTONIO JOSE DE, MCAL.;4679;ALVAREZ THOMAS AV.;ALVAREZ THOMAS AV.
1003497;-58.4721564536344;-34.5763220827;PARADA NO OFICIAL;DONADO;1732;LA PAMPA;PINO, VIRREY DEL
1006896;-58.3893659491100;-34.5763303776;PARADA NO OFICIAL;CASTILLO, RAMON S., PRES. AV.;2100;;CALLE 12 (NO OFICIAL)
2711;-58.5023474288709;-34.5763502445;;;;;
